household_id,month,electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
818,7,54.1592,25.7551,0.0,0.0,7.3297,1.6083,1.876,14.52,72.1083,0,1.7915,179.148,PT.01,PS.04,PA.01,OWN.01,OCC.02,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
818,8,47.5512,23.2999,0.0,0.0,13.6889,1.665,3.0413,19.6809,82.7536,0,1.9362,193.61700000000002,PT.01,PS.04,PA.01,OWN.01,OCC.02,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
848,7,62.1008,39.4049,0.0,0.0,50.5579,41.7339,25.2259,57.9213,0.0,0,38.3793,315.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,9,18.6716,12.8171,0.0,0.0,61.2715,37.8343,53.4131,85.2567,0.0,0,64.5676,333.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,2,79.7831,0.0,0.0,0.0,58.9439,8.9724,64.2245,63.982,0.0,0,23.6048,299.51099999999997,PT.02,PS.04,PA.03,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1073,3,96.1728,0.0,0.0,0.0,66.7137,11.7966,68.4206,79.0231,0.0,0,31.4057,353.533,PT.02,PS.04,PA.03,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1073,4,88.9607,0.0,0.0,0.0,65.9872,15.6339,49.3816,80.0616,0.0,0,34.9445,334.97,PT.02,PS.04,PA.03,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1073,5,90.3063,29.6479,0.0,0.0,54.7964,10.7154,31.7216,70.3163,0.0,0,27.8366,315.341,PT.02,PS.04,PA.03,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1073,6,86.1622,32.6111,0.0,0.0,58.1876,19.9752,26.0491,76.9227,0.0,0,32.1862,332.094,PT.02,PS.04,PA.03,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1073,7,98.48700000000001,31.3238,0.0,0.0,53.1109,15.349,23.4713,73.1615,0.0,0,29.4656,324.369,PT.02,PS.04,PA.03,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1073,8,48.5748,13.8183,0.0,0.0,47.416000000000004,13.2285,31.3272,61.1734,0.0,0,28.3228,243.861,PT.02,PS.04,PA.03,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1082,2,35.2054,20.3636,0.0,0.0,13.797,11.4287,43.7366,61.7168,0.0,0,3.1332,189.38099999999997,PT.05,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1082,3,40.0237,23.2936,0.0,0.0,9.631,11.5905,32.144,55.4701,0.0,0,1.7389,173.892,PT.05,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1082,4,37.7783,23.9321,0.0,0.0,9.7072,8.4507,18.0963,50.3426,0.0,0,3.4101,151.717,PT.05,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1082,5,19.73,9.4591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.887,49.076,PT.05,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1667,2,69.3377,23.9438,0.0,0.0,42.795,27.0756,71.9584,99.6917,0.0,0,15.8801,350.68199999999996,PT.02,PS.03,PA.02,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1667,3,100.867,32.4238,0.0,0.0,43.9633,55.5765,72.3193,121.14200000000001,0.0,0,15.5451,441.837,PT.02,PS.03,PA.02,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1667,4,92.7537,34.8571,0.0,0.0,45.6294,46.8163,48.2117,119.051,0.0,0,21.3751,408.695,PT.02,PS.03,PA.02,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1667,5,90.6487,42.7119,0.0,0.0,54.131,54.8674,44.9766,138.113,0.0,0,29.4341,454.88199999999995,PT.02,PS.03,PA.02,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1667,6,96.7033,44.2697,0.0,0.0,36.1004,50.6651,18.8351,106.39299999999999,0.0,0,17.7851,370.75199999999995,PT.02,PS.03,PA.02,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1667,7,83.3342,46.4691,0.0,0.0,33.3371,37.2087,18.9634,98.2033,0.0,0,18.0132,335.529,PT.02,PS.03,PA.02,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1667,8,30.8966,19.3637,0.0,0.0,49.998000000000005,24.158,41.6708,108.677,0.0,0,34.7334,309.498,PT.02,PS.03,PA.02,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1741,7,177.72400000000002,56.1184,0.0,0.0,56.9549,22.5013,22.1233,67.2898,0.0,0,39.8616,442.57300000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,8,74.048,26.3701,0.0,0.0,80.22,47.3429,54.8326,101.221,0.0,0,72.9029,456.93800000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,9,90.8718,27.3901,0.0,0.0,31.2136,6.6502,20.0365,34.3439,0.0,0,20.055,230.56099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,2,34.6192,23.5868,0.0,0.0,47.358999999999995,11.2107,35.2328,40.8583,0.0,0,24.2014,217.06799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,3,42.5639,21.6236,0.0,0.0,58.7662,17.2146,43.0596,55.2289,0.0,0,34.2987,272.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,4,44.4317,26.3968,0.0,0.0,60.2925,20.3869,35.3926,58.5484,0.0,0,36.8834,282.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,5,43.1959,22.1412,0.0,0.0,38.495,10.2714,18.9457,38.6148,0.0,0,23.6288,195.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.05,PS.04,PA.04,OWN.01,OCC.03,OT.02,SH.01,WH.01,STH.03,GH.02,OH.02,SOL.01,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.05,PS.04,PA.04,OWN.01,OCC.03,OT.02,SH.01,WH.01,STH.03,GH.02,OH.02,SOL.01,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,7,82.6085,44.1179,0.0,0.0,41.1692,9.0618,19.5532,47.583,0.0,0,30.5614,274.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,8,4.6575,2.432,0.0,0.0,37.1079,31.6183,25.3643,61.6442,0.0,0,48.5447,211.36900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,7,9.4288,9.9678,0.0,0.0,8.2215,5.2111,3.917,11.8379,0.0,0,6.1091,54.693000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,7,30.1014,76.3114,0.0,0.0,41.2713,32.1122,19.429000000000002,47.7522,0.0,0,30.5524,277.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,2,19.4041,14.1748,0.0,0.0,10.0803,14.7854,23.4346,44.8249,0.0,0,3.8608,130.565,PT.04,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.03,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1862,3,28.318,17.8067,0.0,0.0,14.3274,22.0807,29.4802,65.2616,0.0,0,7.3398,184.615,PT.04,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.03,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1862,4,15.75,10.413,0.0,0.0,9.6485,23.4404,12.7998,43.5421,0.0,0,5.5378,121.132,PT.04,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.03,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1862,5,13.6133,16.1904,0.0,0.0,21.1553,31.2262,21.1439,76.5294,0.0,0,15.3115,195.17,PT.04,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.03,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1862,6,30.5537,40.2761,0.0,0.0,8.5295,25.8936,4.0577,57.7507,0.0,0,4.0618,171.123,PT.04,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.03,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1862,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.04,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.03,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1862,8,58.7201,59.7455,0.0,0.0,4.1686,4.7586,2.0739,30.2897,0.0,0,1.6137,161.37,PT.04,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.03,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1867,2,68.6691,14.9,0.0,0.0,7.5602,11.1627,25.859,66.8537,0.0,0,1.9697,196.975,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1867,3,88.2719,21.413,0.0,0.0,9.7877,5.565,33.9746,96.7904,0.0,0,2.5839,258.387,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1867,4,91.2678,19.9424,0.0,0.0,10.9244,11.1436,17.9982,96.2888,0.0,0,2.5007,250.06599999999997,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1867,5,88.1465,20.0943,0.0,0.0,23.2834,22.287,22.6325,133.366,0.0,0,8.3296,318.139,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1867,6,104.48100000000001,22.0026,0.0,0.0,8.6459,20.0665,2.6024,99.941,0.0,0,2.6034,260.343,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1867,7,39.6539,14.2568,0.0,0.0,20.9442,9.7675,14.9737,94.1356,0.0,0,12.9294,206.66099999999997,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1867,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1875,7,124.238,41.9119,0.0,0.0,20.4874,4.25,11.741,88.2393,0.0,0,12.9563,303.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,8,37.232,12.6585,0.0,0.0,14.7343,4.4,14.2068,45.4322,0.0,0,10.8692,139.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,2,47.95399999999999,37.6451,0.0,0.0,25.5751,30.5267,93.8005,139.753,0.0,0,3.7904,379.045,PT.02,PS.04,PA.02,OWN.01,OCC.03,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1888,3,30.8785,17.9158,0.0,0.0,12.3115,13.0303,40.1395,71.0525,0.0,0,2.7622,188.09,PT.02,PS.04,PA.02,OWN.01,OCC.03,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1888,4,35.8605,40.9546,0.0,0.0,15.9327,41.4775,34.0786,102.829,0.0,0,3.2194,274.35200000000003,PT.02,PS.04,PA.02,OWN.01,OCC.03,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1888,5,1.0914,1.3032,0.0,0.0,12.635,4.876,14.9243,39.4184,0.0,0,9.1467,83.395,PT.02,PS.04,PA.02,OWN.01,OCC.03,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1888,6,93.6779,79.0064,0.0,0.0,23.6165,51.3107,18.6675,167.00799999999998,0.0,0,7.1114,440.398,PT.02,PS.04,PA.02,OWN.01,OCC.03,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1888,7,124.958,28.0521,0.0,0.0,7.1888,4.505,3.1355,84.1175,0.0,0,2.545,254.502,PT.02,PS.04,PA.02,OWN.01,OCC.03,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1888,8,129.127,98.9958,0.0,0.0,9.5948,4.664,6.0633,76.3769,0.0,0,3.281,328.103,PT.02,PS.04,PA.02,OWN.01,OCC.03,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1892,7,6.7941,7.9431,0.0,0.0,10.1437,4.3287,5.4866,25.4375,0.0,0,8.4492,68.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.04,PS.03,PA.02,OWN.02,OCC.02,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1917,3,25.2905,62.9797,0.0,0.0,4.426,3.623,3.5602,35.8185,0.0,0,1.3707,137.069,PT.04,PS.03,PA.02,OWN.02,OCC.02,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1917,4,28.2707,53.7208,0.0,0.0,7.2236,15.3426,10.2143,63.348,0.0,0,1.7992,179.919,PT.04,PS.03,PA.02,OWN.02,OCC.02,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1917,5,35.2242,34.6641,0.0,0.0,8.9276,20.7553,7.3633,63.5287,0.0,0,2.1899,172.653,PT.04,PS.03,PA.02,OWN.02,OCC.02,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1917,6,32.9148,35.5079,0.0,0.0,9.5017,22.4764,3.5216,64.6769,0.0,0,3.5257,172.125,PT.04,PS.03,PA.02,OWN.02,OCC.02,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1917,7,9.9405,29.9073,0.0,0.0,17.6426,3.7753,12.3683,58.2719,0.0,0,12.4481,144.35399999999998,PT.04,PS.03,PA.02,OWN.02,OCC.02,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1917,8,1.7229,5.2385,0.0,0.0,4.151,3.1883,3.815,14.52,0.0,0,2.7574,35.393,PT.04,PS.03,PA.02,OWN.02,OCC.02,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1940,2,33.9174,49.5185,0.0,0.0,24.1804,6.6889,45.2417,72.5305,0.0,0,12.0415,244.11900000000003,PT.04,PS.02,PA.02,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
1940,3,45.5566,60.1953,0.0,0.0,26.1256,21.0868,46.8064,89.1633,0.0,0,14.0808,303.015,PT.04,PS.02,PA.02,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
1940,4,36.6281,71.9715,0.0,0.0,24.1561,21.0176,28.7061,83.5605,0.0,0,14.1369,280.177,PT.04,PS.02,PA.02,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
1940,5,13.7665,65.7072,0.0,0.0,6.2531,7.7053,5.1945,35.6814,0.0,0,1.9249,136.233,PT.04,PS.02,PA.02,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
1940,6,55.1192,58.0688,0.0,0.0,29.3428,30.0583,19.4766,97.64399999999999,0.0,0,20.7433,310.453,PT.04,PS.02,PA.02,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
1940,7,39.5029,35.4808,0.0,0.0,15.5543,15.9102,10.2476,56.6623,0.0,0,10.9849,184.343,PT.04,PS.02,PA.02,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
1950,2,88.2117,16.9364,0.0,0.0,13.4061,16.5937,41.1965,94.6783,0.0,0,2.7376,273.76,PT.02,PS.03,PA.01,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
